Samples	SBS1	SBS2	SBS3	SBS5	SBS10b	SBS12	SBS16	SBS17a	SBS17b	SBS32	SBS48	SBS85	SBS96D	SBS96H
external_long_Flavi_NS2A_2_Insecta_1	7	0	0	172	0	0	170	50	0	70	0	0	0	198
external_long_Flavi_NS2A_2_Insecta_2	61	0	0	359	0	0	199	98	0	114	0	0	0	270
external_long_Flavi_NS2A_2_Mammalia_1	10	0	0	85	34	145	0	0	0	45	0	0	0	0
external_long_Flavi_NS2A_2_Unclassified_1	16	0	0	167	0	281	0	0	0	116	0	0	0	0
external_long_Flavi_NS2A_2_Unclassified_2	21	0	0	241	0	256	0	0	0	141	0	0	0	235
external_long_Flavi_NS2B_1_Insecta_1	13	0	0	176	0	0	0	0	0	0	0	0	0	172
external_long_Flavi_NS2B_1_Unclassified_1	0	18	0	59	0	0	0	0	0	0	0	0	0	146
external_long_Flavi_NS2B_3_Homo_sapiens_1	17	39	0	272	0	0	90	48	0	0	0	0	0	140
external_long_Flavi_NS2B_3_Homo_sapiens_2	0	0	0	309	0	0	0	0	0	0	0	0	0	105
external_long_Flavi_NS2B_3_Unclassified_1	2	0	0	132	0	0	0	13	0	0	0	0	0	0
external_long_Flavi_NS2B_5_Arachnida_1	0	0	0	43	0	0	0	0	0	0	0	0	0	109
external_long_Flavi_NS2_1_Mammalia_1	3	0	0	0	0	0	349	0	0	0	0	0	0	270
external_long_Flavi_NS2_3_1_Mammalia_1	76	53	0	278	0	440	0	0	0	0	0	0	0	0
external_long_Flavi_NS2_3_1_Mammalia_2	31	0	0	296	63	346	0	0	0	0	0	0	0	0
external_long_Flavi_NS2_3_1_Mammalia_3	8	0	0	62	38	62	0	26	0	0	0	0	0	55
external_long_Flavi_NS3_1_Arachnida_1	101	0	0	637	0	0	0	68	0	0	0	0	0	147
external_long_Flavi_NS3_1_Arachnida_2	19	0	0	8	32	187	0	37	0	60	0	0	0	0
external_long_Flavi_NS3_1_Aves_1	28	0	0	135	72	0	135	0	0	0	0	0	0	401
external_long_Flavi_NS3_1_Aves_2	30	0	0	140	0	0	95	0	0	0	0	0	0	153
external_long_Flavi_NS3_1_Homo_sapiens_1	73	0	0	325	0	223	0	0	0	0	0	0	0	264
external_long_Flavi_NS3_1_Homo_sapiens_2	84	0	0	275	80	0	150	0	0	0	0	0	0	512
external_long_Flavi_NS3_1_Homo_sapiens_3	36	0	0	292	45	0	145	0	0	0	0	0	0	271
external_long_Flavi_NS3_1_Homo_sapiens_4	28	0	0	201	0	0	207	0	0	0	0	0	0	313
external_long_Flavi_NS3_1_Homo_sapiens_5	47	0	0	235	103	255	0	0	0	0	0	0	0	343
external_long_Flavi_NS3_1_Homo_sapiens_6	46	0	0	230	0	0	136	0	0	0	0	0	0	419
external_long_Flavi_NS3_1_Homo_sapiens_7	59	0	0	222	0	0	66	0	0	0	0	0	0	342
external_long_Flavi_NS3_1_Homo_sapiens_8	19	0	0	47	0	78	0	0	0	33	0	0	0	94
external_long_Flavi_NS3_1_Insecta_1	48	0	0	214	0	273	0	0	0	0	0	0	0	221
external_long_Flavi_NS3_1_Insecta_2	124	0	0	521	0	0	105	0	0	0	0	0	0	348
external_long_Flavi_NS3_1_Insecta_3	197	0	0	342	233	0	544	0	0	0	0	0	0	1593
external_long_Flavi_NS3_1_Insecta_4	88	0	0	383	206	0	328	0	0	0	0	0	140	823
external_long_Flavi_NS3_1_Mammalia_1	140	0	0	273	0	491	0	0	0	184	0	0	0	0
external_long_Flavi_NS3_1_Unclassified_1	69	0	0	330	97	241	163	0	0	0	0	0	0	342
external_long_Flavi_NS3_1_Unclassified_2	46	0	0	286	0	0	141	0	0	0	0	0	0	260
external_long_Flavi_NS3_1_Unclassified_3	132	0	0	117	210	0	550	0	0	0	0	0	0	977
external_long_Flavi_NS4A_1_Homo_sapiens_1	12	0	0	177	0	205	0	0	0	0	0	0	0	329
external_long_Flavi_NS4A_1_Homo_sapiens_2	3	0	0	135	0	0	129	0	0	0	0	0	0	276
external_long_Flavi_NS4A_1_Insecta_1	6	0	0	222	41	135	0	0	0	0	0	0	0	179
external_long_Flavi_NS4A_1_Unclassified_1	8	27	0	79	0	127	93	0	0	0	0	0	0	96
external_long_Flavi_NS4A_2_Arachnida_1	6	0	0	93	0	76	0	0	0	0	0	0	0	65
external_long_Flavi_NS4A_2_Mammalia_1	1	0	0	54	0	78	0	0	0	0	0	0	0	56
external_long_Flavi_NS4B_1_Mammalia_1	0	0	0	134	0	0	150	0	0	0	0	0	0	105
external_long_Flavi_NS4B_2_Arachnida_1	3	0	0	78	39	131	0	0	0	0	0	0	0	177
external_long_Flavi_NS4B_2_Homo_sapiens_1	0	0	0	15	0	0	52	0	0	0	0	0	0	124
external_long_Flavi_NS4B_2_Mammalia_1	0	0	0	118	0	0	108	0	0	0	0	0	0	223
external_long_Flavi_NS4B_3_Arachnida_1	12	0	55	50	0	0	0	0	0	0	0	0	0	48
external_long_Flavi_NS4B_3_Aves_1	7	0	0	97	0	0	41	0	0	0	0	0	0	98
external_long_Flavi_NS4B_3_Homo_sapiens_1	5	0	0	395	0	0	0	0	0	0	0	0	0	222
external_long_Flavi_NS4B_3_Homo_sapiens_2	31	0	0	92	0	258	0	0	0	101	0	0	0	156
external_long_Flavi_NS4B_3_Homo_sapiens_3	31	44	0	192	0	202	106	0	0	0	0	0	0	183
external_long_Flavi_NS4B_3_Homo_sapiens_4	31	0	0	122	47	0	168	0	0	0	0	0	0	271
external_long_Flavi_NS4B_3_Insecta_1	51	0	0	211	76	0	85	85	0	0	0	0	0	411
external_long_Flavi_NS4B_3_Insecta_2	35	0	0	303	0	0	82	58	0	0	0	0	0	177
external_long_Flavi_NS4B_3_Insecta_3	30	38	0	91	0	194	0	0	0	0	0	0	0	223
external_long_Flavi_NS4B_3_Mammalia_1	15	0	0	41	0	39	0	0	0	0	0	0	0	53
external_long_Flavi_NS4B_3_Unclassified_1	22	0	0	399	0	0	0	0	0	0	0	0	0	214
external_long_Flavi_NS4B_3_Unclassified_2	5	0	0	89	0	69	0	0	0	0	0	0	0	75
external_long_Flavi_NS4B_5_Homo_sapiens_1	0	0	0	126	0	89	0	0	0	0	0	0	0	109
external_long_Flavi_NS4B_5_Mammalia_1	3	0	0	121	0	240	0	0	0	0	0	210	0	0
external_long_Flavi_NS5A_1_Homo_sapiens_1	13	0	0	255	0	284	132	0	0	0	0	0	0	0
external_long_Flavi_NS5A_1_Mammalia_1	11	0	0	373	0	398	0	0	0	0	0	0	0	0
external_long_Flavi_NS5B_1_Mammalia_1	44	0	0	146	0	242	88	0	0	97	0	0	0	0
external_long_Flavi_NS5B_1_Mammalia_10	33	0	0	261	0	427	0	0	0	95	0	0	0	0
external_long_Flavi_NS5B_1_Mammalia_11	34	38	0	203	45	332	0	0	0	0	0	0	0	0
external_long_Flavi_NS5B_1_Mammalia_2	24	0	0	229	0	324	0	0	0	125	0	0	0	0
external_long_Flavi_NS5B_1_Mammalia_3	20	0	0	86	60	300	0	0	0	123	0	0	0	0
external_long_Flavi_NS5B_1_Mammalia_4	93	0	0	572	0	313	0	0	0	0	0	0	0	0
external_long_Flavi_NS5B_1_Mammalia_5	17	0	0	395	0	189	0	0	0	0	0	0	0	0
external_long_Flavi_NS5B_1_Mammalia_6	92	0	0	513	0	330	84	0	0	0	0	0	0	0
external_long_Flavi_NS5B_1_Mammalia_7	62	42	0	217	0	292	0	0	0	81	0	0	0	0
external_long_Flavi_NS5B_1_Mammalia_8	70	36	0	302	0	236	0	0	0	0	0	0	0	0
external_long_Flavi_NS5B_1_Mammalia_9	81	54	0	333	0	249	0	0	0	0	0	0	0	0
external_long_Flavi_N_PRO_1_Mammalia_1	47	0	0	215	0	372	127	0	0	102	0	0	0	0
external_long_Flavi_N_PRO_1_Mammalia_2	45	0	0	115	0	368	0	0	0	100	0	0	0	0
external_long_Flavi_N_PRO_1_Mammalia_3	23	0	0	210	0	307	0	0	0	71	0	0	0	0
external_long_Flavi_N_PRO_1_Mammalia_4	2	0	0	15	0	171	0	0	0	75	0	0	0	0
external_long_Flavi_PREM_3_Aves_1	20	0	0	64	0	0	47	0	0	0	0	0	0	88
external_long_Flavi_PREM_3_Homo_sapiens_1	35	0	0	179	0	0	192	0	0	0	0	0	0	339
external_long_Flavi_PREM_3_Homo_sapiens_2	22	0	0	125	0	144	0	0	0	0	0	0	0	147
external_long_Flavi_PREM_3_Insecta_1	76	0	0	122	0	249	0	0	0	0	0	0	0	0
external_long_Flavi_PREM_3_Mammalia_1	0	0	0	56	0	0	0	0	0	0	0	0	0	115
external_long_Flavi_PREM_3_Unclassified_1	54	0	0	159	0	189	0	0	0	0	0	0	0	257
external_long_Flavi_PR_1_Insecta_1	3	0	0	76	0	0	25	18	0	0	0	0	0	46
external_long_Flavi_PR_1_Unclassified_1	6	0	0	112	0	0	0	26	0	0	0	0	0	0
external_long_Flavi_PUTATIVE_NS5A_PEPTIDE_1_Homo_sapiens_1	5	0	0	182	0	189	0	0	0	0	0	0	0	0
external_long_Flavi_PUTATIVE_X_PEPTIDE_1_Homo_sapiens_1	1	0	0	134	0	0	0	0	0	0	0	0	0	0
external_long_Flavi_RNASE_1_Mammalia_1	44	81	0	252	0	488	174	0	0	0	0	0	0	0
external_long_Flavi_RNASE_1_Mammalia_2	36	81	0	383	0	545	0	0	0	0	0	0	0	0
external_long_Flavi_RNASE_1_Mammalia_3	36	0	0	434	0	363	0	0	0	0	0	0	0	0
external_long_Flavi_RNASE_1_Mammalia_4	26	57	0	218	0	282	102	0	0	0	0	0	0	0
external_long_Hanta_G2_1_Mammalia_1	8	0	0	47	0	36	0	0	0	0	0	0	27	0
external_long_Hanta_N_1_Aves_1	63	0	0	223	174	159	0	0	0	96	0	0	0	211
external_long_Hanta_N_1_Aves_2	85	0	0	289	107	0	0	0	0	0	0	116	0	256
external_long_Hanta_N_1_Aves_3	21	0	0	193	100	0	0	0	0	86	53	123	0	174
external_long_Hanta_N_1_Homo_sapiens_1	0	56	0	13	85	196	0	0	0	156	0	0	0	191
external_long_Hanta_N_1_Mammalia_1	19	65	0	201	138	0	120	0	0	178	0	0	0	283
external_long_Hanta_N_1_Mammalia_2	27	0	0	21	144	226	0	0	0	139	0	0	0	144
external_long_Hanta_N_1_Mammalia_3	6	0	0	0	125	191	0	0	0	167	0	0	0	234
external_long_Hanta_N_1_Mammalia_4	37	0	0	368	245	390	0	0	0	212	0	0	0	384
external_long_Hanta_N_1_Mammalia_5	95	0	0	140	239	526	0	0	0	269	0	0	0	0
external_long_Hanta_N_1_Mammalia_6	62	61	0	0	91	295	0	0	0	217	54	0	0	285
external_long_Hanta_N_1_Mammalia_7	64	0	0	149	0	250	0	0	0	201	0	0	0	177
external_long_Hanta_N_1_Unclassified_1	13	0	0	132	74	0	0	0	0	94	0	106	0	148
external_long_Human_orthorubulavirus_2_Human_1	22	0	0	506	0	0	0	0	0	0	0	0	0	0
external_long_Human_orthorubulavirus_2_Human_2	12	0	0	284	0	0	0	37	0	45	0	167	0	94
external_long_Human_orthorubulavirus_2_Human_3	18	0	0	582	0	0	0	0	0	0	0	212	0	0
external_long_Human_orthorubulavirus_4_Human_1	62	0	0	1052	0	0	0	0	0	0	0	332	0	304
external_long_Human_orthorubulavirus_4_Human_2	10	0	0	352	0	0	0	0	0	0	0	98	0	81
external_long_Human_orthorubulavirus_4_Human_3	0	0	0	176	0	0	0	0	0	0	0	106	37	62
external_long_InfluenzaAvirus_h3n2__Environment_1	4	12	0	0	0	69	0	0	0	42	0	0	0	0
external_long_InfluenzaAvirus_h3n2__Human_1	16	0	0	200	46	148	0	0	0	118	0	0	0	0
external_long_InfluenzaAvirus_h3n2__Human_2	12	0	0	76	54	227	0	0	0	183	0	0	0	0
external_long_InfluenzaAvirus_h3n2__Human_3	0	0	0	133	48	192	0	0	0	132	0	0	0	0
external_long_InfluenzaAvirus_h3n2__Human_4	7	0	0	371	0	0	0	0	0	0	0	0	0	116
external_long_InfluenzaAvirus_h3n2__Human_5	0	0	0	264	54	151	0	0	0	86	0	0	0	0
external_long_InfluenzaAvirus_h3n2__Human_6	0	0	0	537	0	0	0	0	0	0	0	0	0	0
external_long_InfluenzaAvirus_h3n2__Human_7	9	0	0	67	48	256	0	0	0	139	0	0	0	0
external_long_InfluenzaAvirus_h3n2__Human_8	47	0	0	44	0	160	0	0	0	137	0	0	0	0
external_long_InfluenzaAvirus_h3n2__Sus_scrofa_1	0	10	0	36	0	52	0	0	0	43	0	0	0	0
external_long_InfluenzaAvirus_h3n2__Swine_1	0	0	0	140	0	257	0	0	0	113	0	0	0	0
external_long_InfluenzaAvirus_h3n2__Swine_2	5	0	0	163	48	0	0	0	0	0	0	0	0	103
external_long_InfluenzaAvirus_h5n1__Anas_platyrhynchos_1	21	10	0	48	0	47	0	0	0	23	0	0	0	0
external_long_InfluenzaAvirus_h5n1__Anas_sp._1	22	0	0	16	0	105	0	0	0	50	0	0	0	0
external_long_InfluenzaAvirus_h5n1__Avian_1	63	0	0	127	48	182	0	0	0	179	0	0	0	0
external_long_InfluenzaAvirus_h5n1__Cairina_moschata_1	2	0	0	127	0	0	0	0	0	0	0	0	0	0
external_long_InfluenzaAvirus_h5n1__Chicken_1	44	0	0	163	0	184	0	0	0	140	0	0	0	0
external_long_InfluenzaAvirus_h5n1__Chicken_2	33	0	0	164	0	227	0	0	0	116	0	0	56	0
external_long_InfluenzaAvirus_h5n1__Chicken_3	45	43	0	52	50	190	0	0	0	184	0	0	0	0
external_long_InfluenzaAvirus_h5n1__Chicken_4	57	0	0	0	0	0	108	62	0	200	0	0	0	104
external_long_InfluenzaAvirus_h5n1__Chicken_5	20	15	0	58	0	45	0	0	0	0	0	0	0	48
external_long_InfluenzaAvirus_h5n1__Duck_1	40	0	0	77	42	184	0	0	0	149	0	0	0	0
external_long_InfluenzaAvirus_h5n1__Duck_2	42	39	0	89	0	212	0	0	0	136	0	0	0	0
external_long_InfluenzaAvirus_h5n1__Duck_3	26	0	0	98	0	77	0	0	0	60	0	0	0	0
external_long_InfluenzaAvirus_h5n1__Environment_1	16	0	0	138	0	161	0	0	0	58	0	0	33	0
external_long_InfluenzaAvirus_h5n1__Gallus_gallus_1	1	0	0	59	0	37	0	0	0	43	0	38	0	0
external_long_InfluenzaAvirus_h5n1__Goose_1	19	0	0	0	0	49	39	0	0	70	0	0	0	0
external_long_InfluenzaAvirus_h5n1__Human_1	41	0	0	0	0	156	0	0	0	142	0	0	0	0
external_long_InfluenzaAvirus_h5n1__Other_avian_1	27	0	0	92	0	47	0	0	0	23	0	0	0	0
external_long_Lyssavirus_rabies_Bat_1	35	0	0	233	0	318	0	0	0	156	0	0	0	0
external_long_Lyssavirus_rabies_Bat_2	85	0	0	549	0	674	0	0	0	276	0	0	0	0
external_long_Lyssavirus_rabies_Cat_1	4	0	0	193	0	143	0	0	0	46	0	0	0	91
external_long_Lyssavirus_rabies_Cow_1	51	0	0	220	77	394	0	0	0	116	0	0	0	0
external_long_Lyssavirus_rabies_Dog_1	40	0	0	318	0	347	0	0	0	0	0	0	0	0
external_long_Lyssavirus_rabies_Dog_2	42	0	0	174	0	371	0	0	0	139	0	0	0	0
external_long_Lyssavirus_rabies_Dog_3	33	0	0	209	0	253	0	0	0	122	0	0	0	0
external_long_Lyssavirus_rabies_Dog_4	42	0	0	318	0	366	0	0	0	147	0	0	0	0
external_long_Lyssavirus_rabies_Dog_5	34	0	0	139	0	324	0	0	0	80	0	0	0	0
external_long_Lyssavirus_rabies_Dog_6	24	0	0	397	0	342	0	0	0	0	0	0	0	0
external_long_Lyssavirus_rabies_Dog_7	57	0	0	289	0	418	0	0	0	120	0	0	0	0
external_long_Lyssavirus_rabies_Ferret_1	50	0	0	437	0	488	0	0	0	144	0	0	0	0
external_long_Lyssavirus_rabies_Fox_1	66	0	0	420	0	276	0	0	0	0	0	0	0	0
external_long_Lyssavirus_rabies_Fox_2	51	0	0	175	0	221	0	0	0	71	0	0	0	0
external_long_Lyssavirus_rabies_Fox_3	10	0	0	328	0	196	0	0	0	0	0	0	49	0
external_long_Lyssavirus_rabies_Horse_1	35	0	0	186	0	141	0	0	0	0	0	0	0	0
external_long_Lyssavirus_rabies_Human_1	30	0	0	593	0	0	0	0	0	0	0	0	0	160
external_long_Lyssavirus_rabies_Human_2	24	0	0	141	0	145	0	0	0	59	0	0	0	0
external_long_Lyssavirus_rabies_Mongoose_1	26	0	0	335	0	152	0	0	0	0	0	0	0	128
external_long_Lyssavirus_rabies_Mongoose_2	40	0	0	265	0	261	0	0	0	0	0	0	0	0
external_long_Lyssavirus_rabies_Mouse_1	28	0	0	314	0	349	0	0	0	81	0	0	0	0
external_long_Lyssavirus_rabies_Mouse_2	42	0	0	240	0	380	0	0	0	127	0	0	0	0
external_long_Lyssavirus_rabies_Raccoon_Dog_1	23	0	0	36	0	112	0	0	0	56	0	0	0	0
external_long_Lyssavirus_rabies_Red_Fox_1	29	0	0	302	0	167	0	0	0	0	0	0	0	0
external_long_Lyssavirus_rabies_Skunk_1	44	0	0	246	0	301	0	0	0	110	0	0	0	0
external_long_Lyssavirus_rabies_Western_pipistrelle_1	11	0	0	42	0	66	0	0	0	38	0	0	0	38
external_long_Lyssavirus_rabies_White-Tufted-Ear_Marmoset_1	30	0	0	248	46	338	0	0	0	105	0	0	0	0
external_long_Lyssavirus_rabies_White-Tufted-Ear_Marmoset_2	8	0	0	208	0	76	0	0	0	0	0	0	0	0
external_long_Lyssavirus_rabies_White-nosed_coati_1	11	0	0	460	0	188	0	0	0	0	0	0	0	0
external_long_Mumps_orthorubulavirus_Human_1	68	67	0	338	0	456	0	0	0	160	0	0	0	0
external_long_Mumps_orthorubulavirus_Human_2	42	34	0	52	0	269	0	0	0	126	0	0	0	0
external_long_Mumps_orthorubulavirus_Human_3	38	0	0	230	0	295	0	0	0	122	0	0	0	0
external_long_Mumps_orthorubulavirus_Human_4	55	0	0	346	0	283	0	80	0	156	0	0	0	0
external_long_Paramyxo_F_1_Homo_sapiens_1	17	0	0	84	28	93	0	30	0	69	0	0	0	0
external_long_Paramyxo_F_3_Aves_1	2	22	0	82	0	175	0	0	0	57	0	0	0	0
external_long_Paramyxo_G_1_Homo_sapiens_1	30	0	0	60	0	353	0	0	0	75	0	0	0	0
external_long_Paramyxo_G_1_Homo_sapiens_2	29	0	0	89	0	296	0	0	0	81	0	0	0	0
external_long_Paramyxo_G_3_Homo_sapiens_1	16	0	0	169	0	669	0	0	0	0	0	0	0	0
external_long_Paramyxo_HN_1_Actinopterygii_1	42	0	0	123	0	104	0	0	0	31	0	0	0	0
external_long_Paramyxo_HN_1_Aves_1	30	0	0	578	0	0	0	0	0	0	0	0	85	120
external_long_Paramyxo_HN_1_Aves_2	33	0	0	325	0	0	0	0	0	0	0	0	60	111
external_long_Paramyxo_HN_1_Aves_3	62	0	0	168	0	222	0	0	0	108	0	0	0	0
external_long_Paramyxo_HN_1_Aves_4	95	0	0	107	0	239	0	0	0	93	0	0	0	0
external_long_Paramyxo_HN_1_Aves_5	136	0	0	187	0	537	0	0	0	248	0	0	0	0
external_long_Paramyxo_HN_1_Aves_6	107	0	0	249	0	335	0	0	0	160	0	0	0	0
external_long_Paramyxo_HN_1_Aves_7	88	0	0	1637	0	0	0	0	0	0	0	0	274	441
external_long_Paramyxo_HN_1_Aves_8	55	0	0	182	0	200	0	0	0	74	0	0	0	0
external_long_Paramyxo_HN_1_Aves_9	15	0	0	45	0	45	0	0	0	0	0	0	0	0
external_long_Paramyxo_HN_1_Homo_sapiens_1	6	0	0	391	0	0	0	0	0	0	0	0	47	79
external_long_Paramyxo_HN_1_Homo_sapiens_2	23	0	0	156	0	170	0	0	0	89	0	0	0	0
external_long_Paramyxo_HN_1_Mammalia_1	56	0	0	288	0	380	0	0	0	145	0	0	0	0
external_long_Paramyxo_HN_1_Unclassified_1	1	0	0	7	9	24	25	10	0	17	0	0	0	0
external_long_Paramyxo_H_1_Homo_sapiens_1	2	0	0	33	0	101	0	0	0	38	0	0	0	0
external_long_Paramyxo_H_1_Mammalia_1	47	0	0	183	0	254	0	0	0	114	0	0	0	0
external_long_Paramyxo_H_2_Mammalia_1	0	0	0	39	22	71	0	0	0	54	0	0	0	0
external_long_Paramyxo_L_1_Aves_1	34	0	0	216	0	0	0	0	0	0	0	0	0	0
external_long_Paramyxo_L_1_Homo_sapiens_1	129	0	0	208	0	204	0	0	0	160	0	0	0	0
external_long_Paramyxo_M2_1_Homo_sapiens_1	0	0	0	161	0	0	0	0	0	31	0	56	0	42
external_long_Paramyxo_M2_2_Homo_sapiens_1	2	0	0	101	0	0	0	0	0	0	0	0	0	0
external_long_Paramyxo_M2_3_Homo_sapiens_1	0	0	0	140	0	0	0	0	0	0	0	0	0	55
external_long_Paramyxo_M_1_Actinopterygii_1	35	0	0	70	0	57	0	0	0	0	0	0	0	0
external_long_Paramyxo_M_1_Homo_sapiens_1	19	0	0	64	48	84	0	0	0	62	0	0	0	0
external_long_Paramyxo_M_1_Mammalia_1	42	0	0	537	0	0	0	0	0	0	0	0	73	157
external_long_Paramyxo_M_1_Mammalia_2	111	0	0	209	80	398	0	0	0	178	0	0	0	0
external_long_Paramyxo_M_1_Mammalia_3	32	0	0	288	0	0	0	0	0	0	0	0	0	81
external_long_Paramyxo_M_1_Unclassified_1	93	0	0	329	0	0	0	0	0	0	0	0	0	0
external_long_Paramyxo_M_2_Aves_1	14	0	0	79	0	57	0	0	0	36	0	0	0	0
external_long_Paramyxo_M_5_Homo_sapiens_1	23	0	0	63	44	287	0	0	0	87	0	0	0	0
external_long_Paramyxo_M_5_Mammalia_1	48	0	0	657	0	0	0	0	0	0	0	0	0	237
external_long_Paramyxo_M_6_Aves_1	38	0	0	151	55	169	0	0	0	71	0	0	0	119
external_long_Paramyxo_M_6_Aves_2	39	0	0	778	0	0	0	0	0	0	0	0	0	188
external_long_Paramyxo_M_6_Aves_3	61	0	0	463	0	235	0	0	0	0	0	0	0	0
external_long_Paramyxo_M_6_Aves_4	37	0	0	164	34	226	0	0	0	59	0	0	0	0
external_long_Paramyxo_M_6_Aves_5	59	0	0	570	0	0	0	0	0	0	0	0	0	345
external_long_Paramyxo_M_6_Aves_6	17	0	0	80	0	60	0	0	0	0	0	0	0	0
external_long_Paramyxo_NS1_1_Homo_sapiens_1	5	0	0	99	0	60	0	0	0	79	0	0	0	0
external_long_Paramyxo_NS2_1_Homo_sapiens_1	0	0	0	95	36	60	0	0	0	41	0	0	0	0
external_long_Paramyxo_N_1_Homo_sapiens_1	104	0	0	143	189	0	0	65	0	0	47	0	0	0
external_long_Paramyxo_P_1_Aves_1	16	0	0	45	28	173	0	0	0	47	0	0	0	0
external_long_Paramyxo_P_3_Homo_sapiens_1	33	0	0	226	33	156	0	43	0	0	0	0	0	0
external_long_Paramyxo_P_V_W_C_1_Mammalia_1	0	0	0	611	0	0	0	0	0	0	0	0	0	145
external_long_Paramyxo_P_V_W_C_1_Unclassified_1	2	0	77	69	0	84	0	0	0	0	0	0	0	0
external_long_Paramyxo_SH_1_Homo_sapiens_1	2	0	0	145	0	0	0	0	0	0	0	0	0	0
external_long_Paramyxo_SH_2_Homo_sapiens_1	22	0	0	0	0	230	0	0	0	92	0	0	0	0
external_long_Peribunya_L_1_Arachnida_1	95	0	0	1901	0	0	0	0	0	0	0	0	525	0
external_long_Peribunya_L_1_Arachnida_2	56	0	0	1812	0	0	0	0	0	0	0	0	594	0
external_long_Peribunya_L_1_Arachnida_3	138	0	0	1568	0	0	0	0	0	0	0	0	334	0
external_long_Peribunya_M_1_1_Homo_sapiens_1	712	0	0	618	796	0	0	0	0	0	0	0	689	0
external_long_Peribunya_M_1_1_Homo_sapiens_2	520	0	0	319	708	0	0	0	0	0	311	0	716	0
external_long_Peribunya_M_1_1_Homo_sapiens_3	137	0	0	98	127	0	0	0	0	0	0	0	0	0
external_long_Peribunya_M_1_1_Insecta_1	1327	0	0	1814	1658	0	0	0	0	0	722	0	1306	0
external_long_Peribunya_M_1_1_Insecta_2	248	0	0	23	814	0	0	0	0	0	0	0	661	0
external_long_Peribunya_M_1_1_Insecta_3	512	0	0	488	289	0	0	0	0	0	278	0	0	0
external_long_Peribunya_M_1_1_Insecta_4	2087	0	0	1280	1620	0	0	0	0	0	670	0	0	0
external_long_Peribunya_M_1_1_Insecta_5	638	0	0	642	720	0	0	0	0	0	199	0	0	0
external_long_Peribunya_M_1_1_Insecta_6	1101	0	0	1165	1163	0	0	0	0	0	0	0	1057	0
external_long_Peribunya_M_1_1_Insecta_7	1362	0	0	2002	2455	0	0	0	0	0	739	0	2134	0
external_long_Peribunya_M_1_1_Mammalia_1	187	0	0	355	921	0	0	0	0	0	0	0	685	0
external_long_Peribunya_M_1_1_Mammalia_10	434	0	0	144	120	0	0	0	0	0	0	0	0	0
external_long_Peribunya_M_1_1_Mammalia_2	671	0	0	301	563	0	0	0	0	0	0	0	477	0
external_long_Peribunya_M_1_1_Mammalia_3	759	0	0	0	1135	0	0	0	0	0	0	0	0	0
external_long_Peribunya_M_1_1_Mammalia_4	528	0	0	538	0	0	0	0	0	0	149	0	571	0
external_long_Peribunya_M_1_1_Mammalia_5	198	0	0	630	662	0	0	0	0	0	0	0	459	0
external_long_Peribunya_M_1_1_Mammalia_6	832	0	0	177	631	0	0	0	0	0	278	0	777	0
external_long_Peribunya_M_1_1_Mammalia_7	363	0	0	456	386	0	0	0	0	0	185	0	467	0
external_long_Peribunya_M_1_1_Mammalia_8	397	0	0	276	1087	0	0	0	0	0	0	0	1254	0
external_long_Peribunya_M_1_1_Mammalia_9	496	0	0	88	728	0	0	0	0	0	147	0	357	0
external_long_Peribunya_M_1_1_Unclassified_1	580	0	0	407	616	0	0	0	0	0	203	0	0	0
external_long_Peribunya_M_1_1_Unclassified_2	87	0	0	72	0	0	0	0	0	0	0	0	84	0
external_long_Peribunya_NSS_1_Aves_1	0	0	156	49	0	94	0	0	0	0	0	0	0	0
external_long_Peribunya_NSS_1_Homo_sapiens_1	0	31	0	89	0	114	0	0	0	62	0	86	0	0
external_long_Peribunya_NSS_1_Insecta_1	0	0	0	518	0	0	0	0	0	0	0	117	0	0
external_long_Peribunya_NSS_1_Insecta_2	0	42	0	419	0	0	0	0	0	0	0	186	0	0
external_long_Peribunya_NSS_1_Insecta_3	0	0	0	497	0	0	0	0	0	0	0	126	0	0
external_long_Peribunya_NSS_1_Insecta_4	0	38	0	237	0	119	0	0	0	0	0	0	0	0
external_long_Peribunya_NSS_1_Mammalia_1	0	39	0	613	0	0	0	0	0	0	0	201	0	0
external_long_Peribunya_NSS_1_Mammalia_2	0	0	0	372	0	0	0	0	0	0	0	126	0	0
external_long_Peribunya_NSS_1_Unclassified_1	0	74	0	421	0	0	118	0	0	0	0	268	0	180
external_long_Peribunya_RDRP_1_1_Aves_1	1009	0	0	238	927	0	0	0	0	0	0	0	1400	0
external_long_Peribunya_RDRP_1_1_Aves_2	521	0	0	822	777	0	0	0	0	0	0	0	604	0
external_long_Peribunya_RDRP_1_1_Aves_3	1429	0	0	1768	1553	0	0	0	0	0	482	0	1942	0
external_long_Peribunya_RDRP_1_1_Aves_4	423	0	0	187	244	0	0	0	0	0	0	0	0	0
external_long_Peribunya_RDRP_1_1_Homo_sapiens_1	1596	0	0	530	0	0	0	0	0	0	0	0	1260	0
external_long_Peribunya_RDRP_1_1_Homo_sapiens_2	829	0	0	683	397	0	0	0	0	0	0	0	0	0
external_long_Peribunya_RDRP_1_1_Homo_sapiens_3	2410	0	0	2404	1088	0	0	0	0	0	0	0	1531	0
external_long_Peribunya_RDRP_1_1_Homo_sapiens_4	817	0	0	237	0	0	0	0	0	0	0	0	493	0
